FilePath|Title|Author|Originator|Revision Number|Creation Time|Part Number|Material|Designer|Mass|TotalMass|PRODHIERARCHY|MATGROUP|MATERIALTYPE|MATDESC1|MATDESC2|MATDESC3|EXTMATGROUP|TITLE1|TITLE2|TITLE3|RAD1|RAD2|RAD3|TECHDESC|ALLViewScales|CLASSIFICATION|DATE CREATED|PaperSIZE|REVISIONCURRENT|LAB_OFFICE|UNIT_OF_MEASURE|Description|NETWEIGHT|DRAWNDATE|HDMATWT
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\1.8\DISCHARGE SPOUT\MSC00-000000082.ipt|MSC00-000000082|mankubit|not_found|1|8/8/2014 12:00:00 AM|MSC00-000000082|ASTM A36|mankubit|1092.25294437834|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|RIB|not_found|not_found|Z273 - MULTIFLO|not_found|not_found|not_found|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2014-08-08|not_found|01|135 - Mining Screens - Global|mm|RIB|not_found|not_found|1,1
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\1.8\EXTENSION\MSC00-000000050.ipt|Title doest not exist|mankubit|not_found|1|7/30/2014 12:00:00 AM|MSC00-000000050|ASTM A36|mankubit|30471.8502178973|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|not_found|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|1.8|not_found|INTERNAL|2014-07-30|not_found|01|135 - Mining Screens - Global|mm|EXTENSION|not_found|not_found|30,5
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\1.8\LIFTING BEAM\MSC00-000000101.ipt|Title doest not exist|mankubit|not_found|1|8/14/2014 12:00:00 AM|MSC00-000000101|ASTM A36|mankubit|67745.1921733548|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|TUBE|not_found|not_found|Z273 - MULTIFLO|not_found|not_found|not_found|not_found|not_found|not_found|TECHDESC doest not exist|not_found|INTERNAL|2014-08-14|not_found|01|135 - Mining Screens - Global|mm|Tube|not_found|not_found|67,7
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\2.1\BACK PLATE\AX00-100000154.ipt|Title doest not exist|mankubit|not_found|1|6/16/2015 12:00:00 AM|AX00-100000154|S235JR|mankubit|100053.400329072|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|BACK PLATE 2.1|not_found|INTERNAL|2015-06-16|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|100,1
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\2.1\CROSS BEAM\PROTECTION\MP 610\AX00-100000216.ipt|Title doest not exist|mankubit|not_found|1|6/25/2015 12:00:00 AM|AX00-100000216|SHORE 60|mankubit|1683.0675|not_found|M38140 - Standard Screen and Vibrating Spares|FE - MECHANICAL COMPONENTS - RUBBER PRODUCTS  (excluded raw material) & SPRINGS|YHAM - DESIGN MATERIAL|TRELLEX SHEETING|not_found|not_found|Z271 - SH RIPL-FLO|TRELLEX 60|not_found|not_found|not_found|not_found|not_found|GLUED|not_found|INTERNAL|2015-06-25|not_found|01|135 - Mining Screens - Global|mm|WEAR RUBBER|not_found|not_found|1,7
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\2.1\CROSS BEAM\PROTECTION\MP 610\AX00-100000229.ipt|Title doest not exist|mankubit|not_found|1|6/25/2015 12:00:00 AM|AX00-100000229|SHORE 60|mankubit|1210.6275|not_found|M38140 - Standard Screen and Vibrating Spares|FE - MECHANICAL COMPONENTS - RUBBER PRODUCTS  (excluded raw material) & SPRINGS|YHAM - DESIGN MATERIAL|TRELLEX SHEETING|not_found|not_found|Z271 - SH RIPL-FLO|TRELLEX 60|not_found|not_found|not_found|not_found|not_found|GLUED|not_found|INTERNAL|2015-06-25|not_found|01|135 - Mining Screens - Global|mm|WEAR RUBBER|not_found|not_found|1,2
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\2.1\CURTAIN\AX00-100000251.ipt|Title doest not exist|mankubit|not_found|1|7/30/2014 12:00:00 AM|AX00-100000251|S235JR|mankubit|3765.93117282755|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|FLAT BAR|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|2,1|not_found|INTERNAL|2014-07-30|not_found|01|135 - Mining Screens - Global|mm|FLAT BAR 1.8|not_found|not_found|3,8
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\2.1\DISCHARGE SPOUT\AX00-100000184.ipt|Title doest not exist|mankubit|not_found|1|6/22/2015 12:00:00 AM|AX00-100000184|S235JR|mankubit|5256.36156275402|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|INTERNAL|2015-06-22|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|5,3
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\2.1\DISCHARGE SPOUT\AX00-100000192.ipt|Title doest not exist|mankubit|not_found|1|6/22/2015 12:00:00 AM|AX00-100000192|SHORE 60|mankubit|4247.72100492968|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|RUBBER|not_found|not_found|Z271 - SH RIPL-FLO|not_found|not_found|not_found|not_found|not_found|not_found|TECHDESC doest not exist|not_found|INTERNAL|2015-06-22|not_found|01|135 - Mining Screens - Global|mm|RUBBER|not_found|not_found|4,2
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\2.1\FEED BOX\LINER\TRELLEX PP\AX00-100000165.ipt|Title doest not exist|mankubit|not_found|1|6/17/2015 12:00:00 AM|AX00-100000165|SHORE 60|mankubit|6257.08939095078|not_found|M38140 - Standard Screen and Vibrating Spares|HO -  RAW MATERIALS - RUBBER MIXINGS|YHAM - DESIGN MATERIAL|RUBBER|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|INTERNAL|2015-06-17|not_found|01|135 - Mining Screens - Global|mm|RUBBER|not_found|not_found|6,3
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\2.1\FEED BOX\LINER\AX00-100000174.ipt|Title doest not exist|mankubit|not_found|1|6/19/2015 12:00:00 AM|AX00-100000174|ASTM A36|mankubit|4762.61204780717|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|INTERNAL|2015-06-19|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|4,8
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\2.1\LIFTING BEAM\AX00-100000264.ipt|Title doest not exist|mankubit|not_found|1|7/6/2015 12:00:00 AM|AX00-100000264|ASTM A36|mankubit|78125.3501351078|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|TUBE|not_found|not_found|Z271 - SH RIPL-FLO|not_found|not_found|not_found|not_found|not_found|not_found|101,6X16X2297|not_found|INTERNAL|2015-07-06|not_found|01|135 - Mining Screens - Global|mm|Tube|not_found|not_found|78,1
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Accessory\AX00-100014492.ipt|AX00-100014492|manhensesi|not_found|1|2/19/2019 12:00:00 AM|AX00-100014492|ASTM A36|manhensesi|55671.4508266973|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PIN|not_found|not_found|Z273 - MULTIFLO|not_found|not_found|not_found|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2019-02-19|not_found|01|135 - Mining Screens - Global|mm|PIN|not_found|not_found|55,7
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Accessory\AX00-100015409.ipt|AX00-100015409|manhensesi|not_found|Revision Number doest not exist|3/19/2019 12:00:00 AM|AX00-100015409|ASTM A36|manhensesi|15870.9010641639|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|12 x 298 x 600|not_found|not_found|not_found|800 x 278 x 12|not_found|RESTRICTED|2019-03-19|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|20,9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Accessory\AX00-100015433.ipt|AX00-100015433|manhensesi|not_found|Revision Number doest not exist|3/22/2019 12:00:00 AM|AX00-100015433|ASTM A36|manhensesi|12713.7577602842|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|HANDLE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|50 x 219 x 230|not_found|not_found|not_found|200 x 100 x 25|not_found|RESTRICTED|2019-03-22|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|2,8 kg
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Accessory\AX00-100015770.ipt|AX00-100015770|manhensesi|not_found|Revision Number doest not exist|4/3/2019 12:00:00 AM|AX00-100015770|ASTM A36|manhensesi|14070.8608747365|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|10 x 571 x 400|not_found|not_found|not_found|10 x 571 x 400|not_found|RESTRICTED|2019-04-03|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|8,9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Accessory\AX00-100021355.ipt|AX00-100014492|manhensesi|not_found|1|2/19/2019 12:00:00 AM|AX00-100021355|ASTM A36|manhensesi|57514.5935317444|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PIN|not_found|not_found|Z273 - MULTIFLO|not_found|not_found|not_found|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2019-02-19|not_found|01|135 - Mining Screens - Global|mm|PIN|not_found|not_found|57,5
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Base Plate\AX00-100021422.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|4/15/2016 12:00:00 AM|AX00-100021422|S235JR|manvandemo|748.833871887727|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|TUBE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|RESTRICTED|2019-12-10|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|0,749 kg
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Drive Unite\Transmission drive\Component\SNL_519-616\H_2316locknut.ipt|H 2316locknut|Cadenas PARTsolutions|not_found|Revision Number doest not exist|3/30/2015 12:00:00 AM|H 2316locknut|Generic|PARTuser1|50.0030955151484|not_found|M38140 - Standard Screen and Vibrating Spares|FA - MECHANICAL COMPONENTS - BEARING|YHAM - DESIGN MATERIAL|LOCKING NUT|not_found|not_found|Z273 - MULTIFLO|not_found|not_found|not_found|not_found|not_found|not_found|H2316|not_found|INTERNAL|2015-03-30|not_found|not_found|135 - MINING SCREENS (GLOBAL)|not_found|Adapter, inch shaft, locknut-Sleeve|not_found|not_found|not_found
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Drive Unite\Transmission drive\Component\AX00-100000041.ipt|Title doest not exist|mankubit|not_found|1|11/7/2011 12:00:00 AM|AX00-100000041|S235JR|mankubit|2055.22100177458|not_found|M38150 - Classic Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|FLANGE|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|SERIE 1550|not_found|INTERNAL|2011-11-07|not_found|01|135 - Mining Screens - Global|not_found|Flange|not_found|not_found|2,1 kg
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Drive Unite\Transmission drive\Drive Base\NH790 LH\AX00-100000029.ipt|AX00-100000029|mankubit|not_found|1|11/7/2011 12:00:00 AM|AX00-100000029|S235JR|mankubit|41484.9337531124|not_found|M38150 - Classic Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z271 - SH RIPL-FLO|not_found|not_found|not_found|not_found|not_found|not_found|TECHDESC doest not exist|not_found|INTERNAL|2011-11-07|not_found|01|135 - Mining Screens - Global|EA|PLATE|not_found|not_found|41.5
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Drive Unite\Transmission drive\Drive Base\NH790 LH\WZ-2-7962.ipt|WZ-2-7962|manbarlais|not_found|1|11/25/2011 12:00:00 AM|WZ-2-7962|S235JR|manbarlais|27358.2964262963|not_found|M38150 - Classic Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z271 - SH RIPL-FLO|not_found|not_found|not_found|not_found|not_found|not_found|PROTECTION|not_found|INTERNAL|2011-11-25|not_found|01|135 - Mining Screens - Global|EA|PLATE, PROTECTION|not_found|not_found|27.3
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Drive Unite\Transmission drive\Motor installation part\AX00-100000035.ipt|Title doest not exist|mankubit|not_found|Revision Number doest not exist|3/20/2015 12:00:00 AM|AX00-100000035|S235JR|mankubit|7676.33364860399|not_found|M38150 - Classic Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|FLAT BAR|not_found|not_found|Z271 - SH RIPL-FLO|not_found|TITLE2 doest not exist|not_found|not_found|not_found|not_found|not_found|not_found|INTERNAL|2015-03-20|not_found|01|135 - Mining Screens - Global|not_found|FLAT BAR|not_found|not_found|7,7
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Drive Unite\Transmission drive\Protection\AX00-100000804.ipt|AX00-100000804|mankubit|not_found|1|9/29/2015 12:00:00 AM|AX00-100000804|S235JR|mankubit|2152.93668660744|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PROTECTION COVER|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|TITLE2 doest not exist|TITLE3 doest not exist|not_found|not_found|not_found|LH|not_found|INTERNAL|2015-09-29|not_found|01|135 - Mining Screens - Global|mm|PROTECTION COVER|not_found|not_found|2,2
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Drive Unite\Transmission drive\Protection\AX00-100018262.ipt|AX00-100000803|mankubit|not_found|1|9/29/2015 12:00:00 AM|AX00-100018262|S235JR|mankubit|4019.64563496501|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PROTECTION COVER|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|RH|not_found|INTERNAL|2015-09-29|not_found|01|135 - Mining Screens - Global|mm|PROTECTION|not_found|not_found|4,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Mechanisms\V\V-160\Clamp Rubber Liner\AX00-100000270.ipt|Title doest not exist|mankubit|not_found|1|7/7/2015 12:00:00 AM|AX00-100000270|Aluminum|mankubit|194.338903834066|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|TRELLEX ACCESSORIES|not_found|not_found|Z271 - SH RIPL-FLO|not_found|not_found|296|not_found|not_found|not_found|HOOK PROFIL BAR|not_found|INTERNAL|2015-07-07|not_found|02|135 - Mining Screens - Global|mm|HOOK PROFIL BAR|not_found|not_found|0,2
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Mechanisms\V\V-160\Clamp Rubber Liner\AX00-100024362.ipt|Title doest not exist|Author doest not exist|not_found|1|4/5/2017 12:00:00 AM|AX00-100024362|SHORE 60|manimpest|2629.97223527104|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|CONVEYOR BELT|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|DI.= 368 X 245|not_found|not_found|not_found|EP400/3 4:2|not_found|RESTRICTED|2020-05-28|not_found|01|135 - Mining Screens - Global|mm|CONVEYOR,BELT|not_found|not_found|2,6
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Mechanisms\V\V-160\Component\AX00-100023087.ipt|Title doest not exist|Author doest not exist|not_found|1|8/8/2014 12:00:00 AM|AX00-100023087|SHORE 60|mankubit|2490.8106933456|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|RUBBER COATING|not_found|not_found|Z273 - MULTIFLO|TRELLEX 60|not_found|TITLE3 doest not exist|not_found|not_found|not_found|TECHDESC doest not exist|not_found|INTERNAL|DATE CREATED doest not exist|not_found|01|135 - Mining Screens - Global|mm|WEAR, Rubber|not_found|not_found|2,5
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Mechanisms\V\V-160\Component\MM0355557.ipt|Title doest not exist|mankubit|not_found|1|7/28/2015 12:00:00 AM|MM0355557|NBR|mankubit|36.7608220325175|not_found|M38140 - Standard Screen and Vibrating Spares|CA - HYDRAULICS & PNEUMATICS - Hydraulic Connectors, Pipes, Valves, Blocks, filters, gaskets, etc|YHAM - DESIGN MATERIAL|O-RING|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|6XD445|not_found|INTERNAL|2015-07-28|not_found|01|LAB_OFFICE doest not exist|mm|O-RING 6xD445|not_found|not_found|0,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Mechanisms\V\V-160\Component\MSC00-000000091.ipt|Title doest not exist|CK|not_found|1|6/6/2012 12:00:00 AM|MSC00-000000091|S235JR|manbarlais|104.501938029008|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|DISTANCE PIPE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|D30|not_found|INTERNAL|2012-06-06|not_found|01|135 - Mining Screens - Global|not_found|DISTANCE PIPE|not_found|not_found|HDMATWT doest not exist
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Mechanisms\V\V-160\Flange Protection\AX00-100000309.ipt|Title doest not exist|mankubit|not_found|1|7/8/2015 12:00:00 AM|AX00-100000309|SHORE 60|mankubit|3396.50093692547|not_found|M38140 - Standard Screen and Vibrating Spares|FE - MECHANICAL COMPONENTS - RUBBER PRODUCTS  (excluded raw material) & SPRINGS|YHAM - DESIGN MATERIAL|RUBBER COATING|not_found|not_found|Z271 - SH RIPL-FLO|TRELLEX 60|TITLE2 doest not exist|not_found|not_found|not_found|not_found|LH|not_found|INTERNAL|2015-07-08|not_found|02|135 - Mining Screens - Global|not_found|WEAR, Rubber|not_found|not_found|0
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Mechanisms\V\V-180\Clamp Rubber Liner\AX00-100000924.ipt|Title doest not exist|mankubit|not_found|1|3/16/2016 12:00:00 AM|AX00-100000924|Aluminum|mankubit|48.473036122734|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|GRATER PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|200|not_found|not_found|not_found|PERF.985-45|not_found|INTERNAL|2016-03-16|not_found|01|135 - Mining Screens - Global|mm|GRALER PLATE|not_found|not_found|0
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Mechanisms\V\V-180\Clamp Rubber Liner\AX00-100009766.ipt|Title doest not exist|manimpest|not_found|1|3/16/2016 12:00:00 AM|AX00-100009766|SHORE 60|mankubit|3065.2812033931|not_found|M38140 - Standard Screen and Vibrating Spares|HO -  RAW MATERIALS - RUBBER MIXINGS|YHAM - DESIGN MATERIAL|CONVEYOR BELT|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|DI.= 434 X 242|not_found|not_found|not_found|EP400/3 4:2|not_found|RESTRICTED|2016-03-16|not_found|01|135 - Mining Screens - Global|mm|CONVEYOR,BELT|not_found|not_found|3,1
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Mechanisms\V\V-180\Clamp Rubber Liner\AX00-100010697.ipt|Title doest not exist|manimpest|not_found|1|4/4/2017 12:00:00 AM|AX00-100010697|SHORE 60|manimpest|4864.02082907687|not_found|M38140 - Standard Screen and Vibrating Spares|FE - MECHANICAL COMPONENTS - RUBBER PRODUCTS (excluded raw material) & SPRINGS|YHAM - DESIGN MATERIAL|RUBBER COATING|not_found|not_found|Z271 - SH RIPL-FLO|TITLE1 doest not exist|not_found|DI 470 X 242|not_found|not_found|not_found|GLUED|not_found|RESTRICTED|2017-04-04|not_found|01|135 - Mining Screens - Global|mm|SHEET,RUBBER|not_found|not_found|4,9
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\PP-Liner\AX00-100017592.ipt|MSC00-000000125|manhensesi|not_found|1|9/16/2014 12:00:00 AM|AX00-100017592|ASTM A36|mankubit|4399.44957455614|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|595 x 190 x 5|not_found|not_found|not_found|595 x 190 x 5|not_found|RESTRICTED|2019-06-12|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|4,4
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Rail Assembly\1836\Tension\AX00-100021390.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|12/6/2019 12:00:00 AM|AX00-100021390|ASTM A36|manhensesi|10744.4186441645|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|TENSION PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|1200 x 191 x 6|not_found|not_found|not_found|1200 x 191 x 6|not_found|RESTRICTED|2019-12-06|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|10,744 kg
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Rail Assembly\1836\AX00-100017773.ipt|AX00-100017773|manhensesi|not_found|1|2/20/2019 12:00:00 AM|AX00-100017773|S235JR|manhensesi|26826.3531893906|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|RAIL|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|6 x 160 x 4880|not_found|not_found|not_found|3,6 LH|not_found|RESTRICTED|2014-07-29|not_found|02|135 - Mining Screens - Global|mm|RAIL  LH|not_found|not_found|26,8
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Rail Assembly\1836\AX00-100033438.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|11/2/2020 12:00:00 AM|AX00-100033438|S235J2|manhensesi|116.912470814258|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|RING|not_found|not_found|Z272 - LOW-HEAD|TITLE1 doest not exist|not_found|40 x 50 x 12|not_found|not_found|not_found|40 x 50 x 12|not_found|RESTRICTED|2020-11-02|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|0,117 kg
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Rail Assembly\1836\AX00-100056540.ipt|AX00-100056540|manvandemo|not_found|1|7/28/2014 12:00:00 AM|AX00-100056540|S235JR|CK|51098.9803619625|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|RAIL|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|6.1  LS|not_found|not_found|not_found|6.1  LS|not_found|RESTRICTED|2022-05-19|not_found|01|135 - Mining Screens - Global|EA|RAIL 3.6 LS|not_found|not_found|51,099 kg
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Rail Assembly\1836\MSC00-000000027.ipt|Title doest not exist|mankubit|not_found|1|7/25/2014 12:00:00 AM|MSC00-000000027|VER TABELA|mankubit|208.855200155731|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|NUT, LOCK|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|M16|not_found|INTERNAL|2014-07-25|not_found|01|135 - Mining Screens - Global|mm|NUT, LOCK|not_found|not_found|0,2
C:\Temp\Test02_versionUpgrad\Mannheim\OTHERS\Component\Rail Assembly\1836\MSC00-000000032.ipt|Title doest not exist|mankubit|not_found|1|7/28/2014 12:00:00 AM|MSC00-000000032|ASTM A36|mankubit|945.098328719504|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|not_found|not_found|not_found|not_found|not_found|not_found|TECHDESC doest not exist|not_found|INTERNAL|2014-07-28|not_found|01|135 - Mining Screens - Global|mm|PLATE|not_found|not_found|0,9
